x,y,speed
0.0,0.0,10
0.001105768384192096,0.058581658829414705,10
0.002211536768384192,0.11716331765882941,10
0.003317305152576288,0.1757449764882441,10
0.004423073536768384,0.23432663531765882,10
0.005528841920960479,0.29290829414707353,10
0.006634610305152576,0.3514899529764882,10
0.007740378689344672,0.41007161180590296,10
0.008846147073536767,0.46865327063531764,10
0.009951915457728864,0.5272349294647324,10
0.011057683841920959,0.5858165882941471,10
0.012163452226113055,0.6443982471235618,10
0.013269220610305152,0.7029799059529764,10
0.014374988994497247,0.7615615647823911,10
0.015480757378689343,0.8201432236118059,10
0.01658652576288144,0.8787248824412206,10
0.017692294147073535,0.9373065412706353,10
0.01879806253126563,0.99588820010005,10
0.019903830915457728,1.0544698589294648,10
0.021009599299649823,1.1130515177588793,10
0.022115367683841917,1.1716331765882941,10
0.023221136068034016,1.2302148354177087,10
0.02432690445222611,1.2887964942471235,10
0.025432672836418205,1.3473781530765383,10
0.026538441220610304,1.4059598119059529,10
0.0276442096048024,1.4645414707353677,10
0.028749977988994493,1.5231231295647822,10
0.029855746373186588,1.581704788394197,10
0.030961514757378687,1.6402864472236118,10
0.032067283141570785,1.6988681060530264,10
0.03317305152576288,1.7574497648824412,10
0.034278819909954975,1.8160314237118558,10
0.03538458829414707,1.8746130825412706,10
0.036490356678339164,1.9331947413706854,10
0.03759612506253126,1.9917764002001,10
0.038701893446723354,2.0503580590295147,10
0.039807661830915456,2.1089397178589295,10
0.04091343021510755,2.167521376688344,10
0.042019198599299645,2.2261030355177587,10
0.04312496698349174,2.2846846943471735,10
0.044230735367683835,2.3432663531765883,10
0.04533650375187593,2.401848012006003,10
0.04644227213606803,2.4604296708354174,10
0.047548040520260126,2.519011329664832,10
0.04865380890445222,2.577592988494247,10
0.049759577288644316,2.636174647323662,10
0.05086534567283641,2.6947563061530766,10
0.051971114057028506,2.753337964982491,10
0.05307688244122061,2.8119196238119057,10
0.0541826508254127,2.8705012826413205,10
0.0552884192096048,2.9290829414707353,10
0.05639418759379689,2.98766460030015,10
0.05749995597798899,3.0462462591295645,10
0.05860572436218108,3.1048279179589793,10
0.059711492746373176,3.163409576788394,10
0.06081726113056528,3.221991235617809,10
0.06192302951475737,3.2805728944472237,10
0.06302879789894947,3.339154553276638,10
0.06413456628314157,3.397736212106053,10
0.06524033466733366,3.4563178709354676,10
0.06634610305152576,3.5148995297648824,10
0.06745187143571785,3.573481188594297,10
0.06855763981990995,3.6320628474237115,10
0.06966340820410204,3.6906445062531263,10
0.07076917658829414,3.749226165082541,10
0.07187494497248624,3.807807823911956,10
0.07298071335667833,3.8663894827413707,10
0.07408648174087043,3.924971141570785,10
0.07519225012506252,3.9835528004002,10
0.07629801850925462,4.042134459229614,10
0.07740378689344671,4.1007161180590295,10
0.07850955527763881,4.159297776888444,10
0.07961532366183091,4.217879435717859,10
0.080721092046023,4.276461094547273,10
0.0818268604302151,4.335042753376688,10
0.08293262881440719,4.393624412206103,10
0.08403839719859929,4.452206071035517,10
0.08514416558279139,4.510787729864933,10
0.08624993396698348,4.569369388694347,10
0.08735570235117558,4.627951047523761,10
0.08846147073536767,4.6865327063531765,10
0.08956723911955977,4.745114365182591,10
0.09067300750375186,4.803696024012006,10
0.09177877588794396,4.8622776828414205,10
0.09288454427213606,4.920859341670835,10
0.09399031265632815,4.97944100050025,10
0.09509608104052025,5.038022659329664,10
0.09620184942471234,5.09660431815908,10
0.09730761780890444,5.155185976988494,10
0.09841338619309653,5.213767635817908,10
0.09951915457728863,5.272349294647324,10
0.10062492296148073,5.330930953476738,10
0.10173069134567282,5.389512612306153,10
0.10283645972986492,5.4480942711355675,10
0.10394222811405701,5.506675929964982,10
0.10504799649824911,5.565257588794397,10
0.10615376488244122,5.6238392476238115,10
0.1072595332666333,5.682420906453227,10
0.1083653016508254,5.741002565282641,10
0.10947107003501749,5.799584224112055,10
0.1105768384192096,5.858165882941471,10
0.11168260680340168,5.916747541770885,10
0.11278837518759378,5.9753292006003,10
0.11389414357178589,6.033910859429715,10
0.11499991195597797,6.092492518259129,10
0.11610568034017008,6.151074177088544,10
0.11721144872436216,6.2096558359179586,10
0.11831721710855427,6.268237494747374,10
0.11942298549274635,6.326819153576788,10
0.12052875387693845,6.3854008124062025,10
0.12163452226113056,6.443982471235618,10
0.12274029064532264,6.502564130065032,10
0.12384605902951475,6.561145788894447,10
0.12495182741370683,6.619727447723862,10
0.12605759579789894,6.678309106553276,10
0.12716336418209104,6.736890765382691,10
0.12826913256628314,6.795472424212106,10
0.1293749009504752,6.854054083041521,10
0.13048066933466732,6.912635741870935,10
0.13158643771885942,6.97121740070035,10
0.13269220610305152,7.029799059529765,10
0.1337979744872436,7.088380718359179,10
0.1349037428714357,7.146962377188594,10
0.1360095112556278,7.205544036018009,10
0.1371152796398199,7.264125694847423,10
0.138221048024012,7.322707353676838,10
0.13932681640820407,7.381289012506253,10
0.14043258479239618,7.439870671335668,10
0.14153835317658828,7.498452330165082,10
0.14264412156078038,7.557033988994497,10
0.14374988994497248,7.615615647823912,10
0.14485565832916455,7.674197306653326,10
0.14596142671335666,7.7327789654827415,10
0.14706719509754876,7.791360624312156,10
0.14817296348174086,7.84994228314157,10
0.14927873186593296,7.908523941970985,10
0.15038450025012504,7.9671056008004,10
0.15149026863431714,8.025687259629814,10
0.15259603701850924,8.084268918459228,10
0.15370180540270134,8.142850577288645,10
0.15480757378689342,8.201432236118059,10
0.15591334217108552,8.260013894947473,10
0.15701911055527762,8.318595553776888,10
0.15812487893946972,8.377177212606302,10
