timestamp,car0speed,car1speed,car0car1TTC,car0car1distance,car0car1collision
4262934040,0.000000,0.000000,inf,117.125596,0
7971379,0.332850,0.332850,175.956241,117.113710,0
47957623,0.713250,0.713250,82.082414,117.071872,0
88005480,1.093650,1.093650,53.497662,116.999600,0
127973879,1.474050,1.474050,39.655704,116.896896,0
168004245,1.854450,1.854450,31.484223,116.763760,0
207997719,2.234850,2.234850,26.087790,116.600190,0
248006532,2.615250,2.615250,22.255576,116.406186,0
287999024,2.995650,2.995650,19.391766,116.181750,0
327986583,3.376050,3.376050,17.169061,115.926884,0
368002973,3.756450,3.756450,15.392677,115.641588,0
407972897,4.136850,4.136850,13.939058,115.325861,0
447977239,4.517250,4.517250,12.726765,114.979698,0
488009433,4.897650,4.897650,11.699830,114.603102,0
528013435,5.278050,5.278050,10.818101,114.196075,0
568002742,5.658450,5.658450,10.052106,113.758615,0
608006947,6.038850,6.038850,9.380205,113.290723,0
648076909,6.400199,6.400199,8.811728,112.792879,0
688029528,6.724845,6.724845,8.347237,112.267745,0
728012493,7.025380,7.025380,7.951090,111.717555,0
768025942,7.298337,7.298337,7.614401,111.144443,0
808014612,7.546247,7.546247,7.324899,110.550511,0
848075033,7.717133,7.717133,7.133195,110.092555,0
888069116,7.919234,7.919234,6.911597,109.466856,0
927999249,8.143410,8.143410,6.671900,108.663796,0
968032697,8.313774,8.313774,6.495835,108.005407,0
1008012388,8.468506,8.468506,6.337420,107.334023,0
1048050441,8.609039,8.609039,6.194120,106.650838,0
1088034234,8.735196,8.735196,6.065216,105.957025,0
1128054370,8.851256,8.851256,5.946195,105.253500,0
1168036366,8.956667,8.956667,5.836135,104.541123,0
1208029507,9.052406,9.052406,5.734430,103.820705,0
1248038570,9.138848,9.138848,5.640713,103.092988,0
1288024122,9.216059,9.216059,5.553665,102.358765,0
1328053488,9.287572,9.287572,5.470742,101.618574,0
1368077550,9.352946,9.352946,5.392656,100.872914,0
1408040193,9.411275,9.411275,5.319839,100.122330,0
1448056522,9.465298,9.465298,5.249505,99.367238,0
1488053433,9.513794,9.513794,5.182454,98.608038,0
1528065387,9.557624,9.557624,5.118775,97.845138,0
1568087817,9.587723,9.587723,5.073227,97.270768,0
1608068093,9.632119,9.632119,5.000815,96.309767,0
1648060897,9.665877,9.665877,4.942946,95.537843,0
1688064128,9.696536,9.696536,4.886667,94.763349,0
1728091497,9.724383,9.724383,4.832545,93.986511,0
1768058717,9.749674,9.749674,4.780572,93.207538,0
1808097001,9.772510,9.772510,4.729509,92.426636,0
1848100202,9.793262,9.793262,4.679114,91.643991,0
1888093395,9.812233,9.812233,4.629938,90.859761,0
1928086426,9.829462,9.829462,4.582293,90.074083,0
1968282066,9.845111,9.845111,4.535121,89.287093,0
2008081727,9.859324,9.859324,4.488256,88.498911,0
2048096729,9.872233,9.872233,4.442249,87.709644,0
2088075814,9.883957,9.883957,4.397424,86.919390,0
2128101851,9.894605,9.894605,4.352863,86.128242,0
2168136075,9.904277,9.904277,4.308284,85.336283,0
2208104105,9.913060,9.913060,4.264253,84.543587,0
2248104220,9.921038,9.921038,4.221073,83.750219,0
2288103790,9.928284,9.928284,4.178005,82.956241,0
2328112608,9.934865,9.934865,4.135043,82.161712,0
2368132812,9.940701,9.940701,4.092728,81.366684,0
2408112699,9.945957,9.945957,4.051345,80.571223,0
2448117887,9.950916,9.950916,4.009996,79.775364,0
2488143284,9.955420,9.955420,3.967823,78.979143,0
2528151152,9.959511,9.959511,3.925457,78.182589,0
2568106509,9.963226,9.963226,3.883576,77.385718,0
2608131427,9.966601,9.966601,3.842536,76.588543,0
2648103028,9.969665,9.969665,3.801793,75.791095,0
2688124667,9.972449,9.972449,3.760515,74.993410,0
2728121013,9.974948,9.974948,3.719172,74.195513,0
2768136045,9.977247,9.977247,3.678316,73.397424,0
2808153320,9.979286,9.979274,3.637837,72.599162,0
2848151631,9.981154,9.981144,3.597039,71.800745,0
2888139691,9.982884,9.982874,3.556208,71.002185,0
2928115181,9.984454,9.984445,3.515808,70.203491,0
2968133325,9.985881,9.985873,3.475698,69.404679,0
3008123035,9.987146,9.987139,3.435129,68.605761,0
3048121476,9.988305,9.988299,3.394394,67.806750,0
3088157916,9.989366,9.989360,3.353992,67.007646,0
3128177709,9.990314,9.990308,3.314052,66.208459,0
3168162902,9.991182,9.991177,3.273773,65.409200,0
3208171399,9.991991,9.991987,3.233211,64.609875,0
3248126778,9.992545,9.992541,3.202906,64.010340,0
3288150971,9.993201,9.993198,3.162948,63.210910,0
3328181005,9.993948,9.993944,3.113318,62.211558,0
3368207911,9.994500,9.994494,3.072931,61.412032,0
3408190300,9.994993,9.994987,3.032330,60.612471,0
3448196063,9.995439,9.995434,2.992012,59.812869,0
3488156754,9.995855,9.995851,2.952165,59.013222,0
3528176698,9.996231,9.996227,2.912120,58.213540,0
3568162381,9.996577,9.996573,2.871789,57.413828,0
3608211260,9.996882,9.996878,2.831595,56.614089,0
3648194817,9.997162,9.997158,2.791856,55.814330,0
3688178758,9.997422,9.997419,2.752171,55.014555,0
3728180111,9.997659,9.997656,2.711926,54.214768,0
3768170719,9.997872,9.997870,2.671481,53.414970,0
3808161015,9.998066,9.998064,2.631269,52.615151,0
3848173608,9.998244,9.998242,2.591486,51.815305,0
3888180325,9.998405,9.998403,2.551556,51.015440,0
3928179163,9.998551,9.998550,2.511306,50.215562,0
3968187291,9.998684,9.998683,2.471109,49.415673,0
4008244402,9.998805,9.998804,2.431197,48.615773,0
4048208596,9.998915,9.998913,2.391178,47.815865,0
4088223570,9.999014,9.999013,2.351043,47.015948,0
4128218247,9.999105,9.999104,2.311076,46.216023,0
4168191383,9.999187,9.999186,2.271257,45.416093,0
4208238629,9.999261,9.999261,2.231163,44.616159,0
4248192222,9.999329,9.999328,2.190980,43.816220,0
4288234574,9.999391,9.999390,2.151003,43.016273,0
33236656,9.999447,9.999446,2.111096,42.216319,0
73248810,9.999498,9.999497,2.070994,41.416362,0
113260950,9.999543,9.999543,2.030914,40.616400,0
153266842,9.999585,9.999585,1.991066,39.816436,0
193310513,9.999623,9.999622,1.951121,39.016471,0
233292913,9.999658,9.999657,1.910976,38.216504,0
273259488,9.999689,9.999689,1.870886,37.416534,0
313282951,9.999718,9.999717,1.831008,36.616558,0
353264585,9.999744,9.999743,1.791030,35.816580,0
393299822,9.999767,9.999767,1.750910,35.016600,0
433268546,9.999789,9.999788,1.710883,34.216618,0
473301528,9.999808,9.999808,1.671042,33.416635,0
513293898,9.999825,9.999825,1.631037,32.616652,0
553315155,9.999841,9.999841,1.590905,31.816670,0
593290937,9.999856,9.999856,1.550867,31.016685,0
633285644,9.999869,9.999869,1.511029,30.216696,0
673287296,9.999881,9.999881,1.471053,29.416707,0
713320208,9.999892,9.999892,1.430923,28.616719,0
753377544,9.999902,9.999901,1.390851,27.816730,0
793293053,9.999911,9.999911,1.350973,27.016738,0
833306722,9.999919,9.999919,1.311057,26.216746,0
873286384,9.999926,9.999926,1.270958,25.416756,0
913307927,9.999933,9.999933,1.230853,24.616766,0
953287222,9.999939,9.999939,1.190902,23.816773,0
993298098,9.999944,9.999944,1.151124,23.016779,0
1033329695,9.999949,9.999949,1.111154,22.216790,0
1073319390,9.999954,9.999954,1.071002,21.416811,0
1113336804,9.999958,9.999958,1.030864,20.616834,0
1153298476,9.999962,9.999962,0.990875,19.816850,0
1193303761,9.999965,9.999965,0.950975,19.016856,0
1233329730,9.999969,9.999969,0.910943,18.216859,0
1273332600,9.999972,9.999972,0.870862,17.416862,0
1313324850,9.999974,9.999974,0.830862,16.616864,0
1353314299,9.999976,9.999976,0.790965,15.816868,0
1393349639,9.999979,9.999979,0.750968,15.016876,0
1433316283,9.999980,9.999980,0.710891,14.216888,0
1473309081,9.809781,9.999982,0.677383,13.418802,0
1513353836,9.429381,9.999984,0.650324,12.634023,0
1553396152,9.048981,9.814253,0.629324,11.868171,0
1593344966,8.668581,9.635041,0.607926,11.123851,0
1633360078,8.288181,9.470979,0.586020,10.403727,0
1673351958,7.907781,9.316779,0.563743,9.706320,0
1713330733,7.527381,9.275034,0.537547,9.027498,0
1753348072,7.146981,9.006970,0.518196,8.366743,0
1793341951,6.766581,8.749802,0.498641,7.734026,0
1833334642,6.386181,8.864522,0.466894,7.118731,0
1873369737,6.005781,8.852968,0.438674,6.517250,0
1913382669,5.625381,8.958222,0.406571,5.928432,0
1953351952,5.244981,8.935674,0.377427,5.351387,0
1993348940,4.864581,9.033339,0.344697,4.789809,0
2033376867,4.484181,9.122042,0.311655,4.239715,0
2073395306,4.103781,9.092553,0.280760,3.704283,0
2113376779,3.723381,8.835611,0.254135,3.191047,0
2153398805,3.342981,8.942457,0.219335,2.694156,0
2193415946,2.962581,9.038930,0.184049,2.208423,0
2233387773,2.582181,9.017384,0.149904,1.738233,0
2273356800,2.201781,8.997339,0.114705,1.284105,0
2313387894,1.821381,8.616939,0.081597,0.851430,0
2353388479,1.440981,8.371305,0.045741,0.448586,1
2393432596,1.060581,8.389631,0.006847,0.062950,1
2433372571,0.680181,8.147140,-0.034533,0.304151,1
2473414476,0.321318,8.185546,-0.076418,0.649611,0
2513390361,0.138180,7.943385,-0.121650,0.982906,0
2553377524,0.059423,7.713764,-0.167117,1.299014,0
2593406340,0.025555,7.485080,-0.213752,1.605351,0
2633435959,0.013571,7.354673,-0.248389,1.830063,0
2673379307,0.004726,7.364154,-0.297918,2.195260,0
2713404794,0.002032,7.297798,-0.341347,2.491775,0
2753392508,0.000874,7.079004,-0.392724,2.780172,0
2793461014,0.000376,7.028307,-0.436027,3.063979,0
2833412713,0.000162,7.300996,-0.458994,3.350649,0
2873404328,0.000070,7.392372,-0.493345,3.646885,0
2913432224,0.000030,7.326952,-0.538128,3.942836,0
2953441134,0.000013,7.266813,-0.582760,4.234717,0
2993371484,0.000006,7.209553,-0.627530,4.524199,0
3033439590,0.000003,7.092479,-0.667901,4.737046,0
3073442107,0.000001,6.881349,-0.729199,5.017364,0
3113472973,0.000000,7.084266,-0.757593,5.365029,0
3153421009,0.000000,7.192226,-0.786250,5.653005,0
3193446956,0.000000,6.975941,-0.851234,5.937161,0
3233460928,0.000000,6.934555,-0.896068,6.213650,0
3273418465,0.000000,6.983485,-0.919898,6.424092,0
3313448187,0.000000,6.774424,-0.988861,6.698390,0
3353453472,0.000000,6.982247,-1.008595,7.040730,0
3393463859,0.000000,6.942772,-1.053864,7.315827,0
3433465456,0.000000,6.900737,-1.100535,7.594357,0
3473461008,0.000000,6.951255,-1.122651,7.803823,0
3513432909,0.000000,7.138479,-1.143119,8.159502,0
3553457616,0.000000,7.084987,-1.192119,8.445598,0
3593462843,0.000000,7.199520,-1.212433,8.728847,0
3633443642,0.000000,7.145422,-1.261990,9.017348,0
3673495436,0.000000,7.190693,-1.284050,9.232400,0
3713460780,0.000000,6.715193,-1.427358,9.580037,0
3753502778,0.000000,6.858157,-1.437142,9.848968,0
3793498413,0.000000,6.976787,-1.452362,10.128154,0
3833447373,0.000000,6.929076,-1.502568,10.409581,0
3873475870,0.000000,6.723571,-1.588453,10.679978,0
3913482682,0.000000,6.863273,-1.595373,10.949138,0
3953476622,0.000000,6.824920,-1.644624,11.222909,0
3993477405,0.000000,6.783900,-1.695169,11.498488,0
4033494641,0.000000,6.751537,-1.743510,11.770933,0
4073489024,0.000000,6.723009,-1.790913,12.040315,0
4113523282,0.000000,6.342609,-1.939540,12.301627,0
4153492149,0.000000,6.680490,-1.880444,12.562290,0
4193550281,0.000000,6.985095,-1.837626,12.835692,0
4233551498,0.000000,6.938810,-1.890403,13.115829,0
4273493235,0.000000,6.730812,-1.989607,13.390077,0
18577773,0.000000,6.350412,-2.149838,13.651697,0
58540402,0.000000,6.156403,-2.258563,13.904626,0
98542236,0.000000,6.146794,-2.302769,14.154408,0
138579683,0.000000,5.766394,-2.495967,14.392671,0
178520186,0.000000,5.956594,-2.455801,14.628079,0
218575117,0.000000,5.766394,-2.577202,14.859681,0
258604465,0.000000,6.051694,-2.485185,15.036943,0
298569821,0.000000,6.141120,-2.498465,15.341699,0
338599777,0.000000,6.495218,-2.400998,15.594521,0
378630155,0.000000,6.478733,-2.447066,15.853887,0
418623278,0.000000,6.277264,-2.566817,16.111690,0
458588607,0.000000,6.266439,-2.611362,16.362598,0
498611291,0.000000,6.069904,-2.736870,16.612082,0
538597945,0.000000,5.689504,-2.961119,16.847270,0
578651186,0.000000,5.309104,-3.215058,17.067241,0
618563169,0.000000,5.689504,-3.039153,17.287205,0
658559452,0.000000,5.879704,-2.979809,17.517625,0
698582140,0.000000,6.064399,-2.928617,17.759357,0
738603147,0.000000,6.062867,-2.968581,17.998114,0
778574570,0.000000,6.424146,-2.840579,18.247961,0
818625198,0.000000,6.752274,-2.741559,18.511588,0
858598800,0.000000,6.714667,-2.797522,18.784364,0
898603665,0.000000,6.853124,-2.780384,19.053161,0
938626678,0.000000,6.983857,-2.767823,19.329054,0
978595886,0.000000,6.939838,-2.825379,19.607535,0
1018591093,0.000000,6.900148,-2.881536,19.882626,0
1058578678,0.000000,7.023191,-2.870935,20.161946,0
1098610071,0.000000,6.981792,-2.927499,20.438664,0
1138616214,0.000000,7.025131,-2.939511,20.650419,0
1178605630,0.000000,6.893428,-3.046357,20.998397,0
1218578711,0.000000,6.853658,-3.104683,21.273342,0
1258607151,0.000000,6.473258,-3.328412,21.539872,0
1298624020,0.000000,6.278589,-3.471525,21.792113,0
1338628558,0.000000,6.447126,-3.419692,22.045727,0
1378598285,0.000000,6.253079,-3.566053,22.298792,0
1418613934,0.000000,6.599007,-3.418179,22.555970,0
1458621216,0.000000,6.218607,-3.668677,22.812322,0
1498589318,0.000000,5.838207,-3.948948,23.053458,0
1538606095,0.000000,6.215011,-3.748148,23.294570,0
1578576624,0.000000,6.202648,-3.796254,23.546614,0
1618614210,0.000000,5.822248,-4.085763,23.787112,0
1658586479,0.000000,5.441848,-4.412663,24.012394,0
1698580829,0.000000,5.061448,-4.785678,24.222459,0
1738631137,0.000000,5.441848,-4.489880,24.432524,0
1778614419,0.000000,5.822248,-4.235372,24.657802,0
1818631523,0.000000,5.822248,-4.274902,24.888786,0
1858675605,0.000000,6.199802,-4.053242,25.129264,0
1898648943,0.000000,6.192676,-4.097968,25.377078,0
1938657185,0.000000,6.181362,-4.146109,25.628260,0
1978630783,0.000000,5.800962,-4.459249,25.867906,0
2018697068,0.000000,5.800962,-4.499137,26.098041,0
2058603485,0.000000,5.991162,-4.396151,26.336733,0
2098708691,0.000000,6.265782,-4.232694,26.520650,0
2138658310,0.000000,6.166775,-4.350698,26.829521,0
2178645703,0.000000,6.165071,-4.391726,27.072379,0
2218655737,0.000000,6.152941,-4.440802,27.320530,0
2258679819,0.000000,6.330208,-4.355152,27.567466,0
2298684768,0.000000,6.655377,-4.181189,27.827268,0
2338679915,0.000000,6.788764,-4.138794,28.096950,0
2378679098,0.000000,6.917674,-4.101880,28.373665,0
2418668986,0.000000,7.044259,-4.067623,28.652129,0
2458673877,0.000000,6.825757,-4.238650,28.931957,0
2498690045,0.000000,6.615925,-4.414304,29.203349,0
2538667585,0.000000,6.596055,-4.467384,29.464004,0
2578657259,0.000000,6.741258,-4.410117,29.728202,0
2618691272,0.000000,6.875367,-4.363615,30.001408,0
2658715312,0.000000,6.836779,-4.428510,30.275681,0
2698710647,0.000000,6.971214,-4.383125,30.551023,0
2738706582,0.000000,6.932591,-4.447143,30.825707,0
2778679036,0.000000,6.890980,-4.513698,31.102181,0
2818672138,0.000000,6.855793,-4.576227,31.373670,0
2858695201,0.000000,6.986287,-4.530203,31.647993,0
2898687971,0.000000,7.099020,-4.498030,31.930486,0
2938682934,0.000000,7.210959,-4.467635,32.215886,0
2978707341,0.000000,6.998751,-4.643521,32.497557,0
3018736775,0.000000,6.784806,-4.831218,32.775724,0
3058713864,0.000000,6.920244,-4.775711,33.047281,0
3098696879,0.000000,6.719470,-4.958343,33.317380,0
3138715264,0.000000,6.692341,-5.018185,33.582093,0
3178711224,0.000000,6.490203,-5.215374,33.846635,0
3218731931,0.000000,6.639535,-5.137799,34.111917,0
3258712327,0.000000,6.611747,-5.199387,34.376903,0
3298724760,0.000000,6.413786,-5.400277,34.634677,0
3338796306,0.000000,6.033386,-5.781922,34.883621,0
3378722396,0.000000,6.395954,-5.492899,35.132317,0
3418741545,0.000000,6.384079,-5.543027,35.386050,0
3458719403,0.000000,6.003679,-5.935804,35.633803,0
3498756315,0.000000,6.370389,-5.632752,35.881393,0
3538741283,0.000000,6.171383,-5.855244,36.134949,0
3578766229,0.000000,6.161070,-5.905922,36.385309,0
3618727253,0.000000,6.337776,-5.781086,36.636271,0
3658741856,0.000000,6.139545,-6.008549,36.888549,0
3698728417,0.000000,5.948288,-6.242343,37.131251,0
3738747427,0.000000,5.758088,-6.489793,37.366329,0
3778685370,0.000000,5.567888,-6.752505,37.593799,0
3818751267,0.000000,5.567888,-6.792151,37.816514,0
3858759171,0.000000,5.377688,-7.073351,38.038278,0
3898746850,0.000000,5.187488,-7.374005,38.250532,0
3938787422,0.000000,5.567888,-6.909049,38.465638,0
3978775194,0.000000,5.758088,-6.719988,38.693105,0
4018747004,0.000000,5.948288,-6.544115,38.926280,0
4058764690,0.000000,5.758088,-6.801054,39.159457,0
4098795099,0.000000,5.948288,-6.623052,39.392632,0
4138846388,0.000000,6.131952,-6.464230,39.637110,0
4178781618,0.000000,5.941752,-6.711749,39.879535,0
4218757283,0.000000,5.561352,-7.212881,40.109596,0
4258837362,0.000000,5.751552,-7.014859,40.338704,0
3795657,0.000000,5.751552,-7.054406,40.568760,0
43794678,0.000000,6.131076,-6.655899,40.806419,0
83814720,0.000000,6.486096,-6.330293,41.058865,0
123774458,0.000000,6.465518,-6.390916,41.319670,0
163812527,0.000000,6.791952,-6.123211,41.584951,0
203825644,0.000000,6.924738,-6.045129,41.858444,0
243833465,0.000000,6.712552,-6.276883,42.133711,0
283840007,0.000000,6.844585,-6.195893,42.407471,0
323842139,0.000000,6.974683,-6.119695,42.681400,0
363824541,0.000000,6.927768,-6.201064,42.959354,0
403826304,0.000000,6.715510,-6.438188,43.234741,0
443836967,0.000000,6.690775,-6.502560,43.499328,0
483874333,0.000000,6.656058,-6.577219,43.769723,0
523829126,0.000000,6.629804,-6.642728,44.035474,0
563851817,0.000000,6.766125,-6.548318,44.306027,0
603863522,0.000000,6.900709,-6.460053,44.578519,0
643872366,0.000000,6.856129,-6.542900,44.857022,0
683883791,0.000000,6.647835,-6.788745,45.129683,0
723863047,0.000000,6.453538,-7.033205,45.388918,0
763857242,0.000000,6.777058,-6.736865,45.653635,0
803856534,0.000000,6.910880,-6.645910,45.926550,0
843856940,0.000000,7.194344,-6.423001,46.208737,0
883889543,0.000000,7.294637,-6.374699,46.500950,0
923882673,0.000000,7.075918,-6.612841,46.789169,0
963858397,0.000000,7.027574,-6.698616,47.072916,0
1003864688,0.000000,6.983762,-6.780244,47.351455,0
1043853982,0.000000,6.944215,-6.858889,47.628328,0
1083878890,0.000000,7.068551,-6.777777,47.906094,0
1123867185,0.000000,6.857469,-7.026861,48.185460,0
1163871558,0.000000,6.658187,-7.277251,48.453056,0
1203905427,0.000000,6.452555,-7.550980,48.717891,0
1243900821,0.000000,6.435760,-7.611402,48.973834,0
1283912421,0.000000,6.593487,-7.467921,49.231782,0
1323905752,0.000000,6.742249,-7.341480,49.495881,0
1363914057,0.000000,6.878549,-7.235411,49.769132,0
1404027833,0.000000,6.678767,-7.492590,50.037568,0
1443892141,0.000000,6.649629,-7.566401,50.304144,0
1483928545,0.000000,6.787858,-7.451852,50.575521,0
1523912524,0.000000,6.920928,-7.347335,50.848853,0
1563930010,0.000000,6.708833,-7.620431,51.123970,0
1604023194,0.000000,6.845200,-7.508877,51.395929,0
1643907146,0.000000,6.968630,-7.415504,51.673029,0
1683897831,0.000000,7.246795,-7.169747,51.957421,0
1723913773,0.000000,7.194890,-7.261303,52.242978,0
1763984432,0.000000,7.299614,-7.196968,52.532069,0
1803922756,0.000000,7.083037,-7.457468,52.820541,0
1843923767,0.000000,6.871610,-7.727557,53.100478,0
1883918555,0.000000,6.491210,-8.222806,53.367734,0
1923954216,0.000000,6.110810,-8.779224,53.619767,0
1963917599,0.000000,5.730410,-9.408560,53.856570,0
2003945796,0.000000,5.350010,-10.127090,54.078123,0
2043951208,0.000000,4.969610,-10.956005,54.284400,0
2083953121,0.000000,4.589210,-11.923104,54.475371,0
2123977105,0.000000,4.208810,-13.065517,54.650998,0
2163958306,0.000000,3.828410,-14.434149,54.811252,0
2203977718,0.000000,3.448010,-16.101328,54.956112,0
2243964290,0.000000,3.067610,-18.174594,55.085583,0
2283983134,0.000000,2.687210,-20.822649,55.199696,0
2323968701,0.000000,2.306810,-24.327113,55.298514,0
2363968472,0.000000,1.926410,-29.194977,55.382118,0
2403969524,0.000000,1.546010,-36.435633,55.450593,0
2443964955,0.000000,1.165610,-48.378519,55.504013,0
2483995683,0.000000,0.787549,-71.653146,55.542459,0
2523959888,0.000000,0.505679,-111.642071,55.567418,0
2563954767,0.000000,0.304228,-185.616956,55.582411,0
2603957707,0.000000,0.182549,-309.394101,55.592187,0
2643990095,0.000000,0.110746,-510.038490,55.597594,0
2683995889,0.000000,0.056154,-1005.939861,55.600695,0
2724011450,0.000000,0.032798,-1722.355919,55.602407,0
2763962053,0.000000,0.016630,-3396.842944,55.603325,0
2803978456,0.000000,0.009979,-5661.084635,55.603817,0
2844020212,0.000000,0.006691,-8443.057476,55.604142,0
2884020593,0.000000,0.004015,-14070.895994,55.604346,0
2924014128,0.000000,0.002409,-23450.015856,55.604468,0
2964009951,0.000000,0.001615,-34973.683822,55.604547,0
3004009012,0.000000,0.000969,-58285.726797,55.604596,0
3044041250,0.000000,0.000520,-108543.975008,55.604626,0
3084018377,0.000000,0.000312,-180894.894328,55.604642,0
3124025797,0.000000,0.000209,-269788.870363,55.604652,0
3164011099,0.000000,0.000106,-532071.127482,55.604658,0
3204023434,0.000000,0.000057,-990861.599177,55.604661,0
3244010077,0.000000,0.000034,-1651328.488895,55.604663,0
3284025633,0.000000,0.000021,-2752034.955358,55.604664,0
3324053318,0.000000,0.000012,-4586426.250729,55.604665,0
3364027232,0.000000,0.000007,-8541176.475738,55.604665,0
3404027537,0.000000,0.000003,-17773943.324088,55.604665,0
3444048885,0.000000,0.000002,-36987066.438677,55.604665,0
3484062887,0.000000,0.000001,-76969024.682264,55.604665,0
3524035734,0.000000,0.000000,-160170333.424081,55.604665,0
3564057678,0.000000,0.000000,-266933166.941832,55.604665,0
3604058701,0.000000,0.000000,-444859639.870313,55.604665,0
3644042571,0.000000,0.000000,-781252535.648446,55.604665,0
3684073146,0.000000,0.000000,-1302002762.880791,55.604665,0
3724039895,0.000000,0.000000,-2424684200.888918,55.604665,0
3764068059,0.000000,0.000000,-4040877124.034265,55.604665,0
3804054165,0.000000,0.000000,-7525215213.173896,55.604665,0
3844025359,0.000000,0.000000,-14014002908.583067,55.604665,0
3884078865,0.000000,0.000000,-26097895092.980732,55.604665,0
3924058877,0.000000,0.000000,-43493658758.738960,55.604665,0
3964162108,0.000000,0.000000,-64866966574.431061,55.604665,0
4004111507,0.000000,0.000000,-120799981764.465652,55.604665,0
4044041609,0.000000,0.000000,-201320188980.099731,55.604665,0
4084059258,0.000000,0.000000,-418941537686.590271,55.604665,0
4124085680,0.000000,0.000000,-974187006359.811890,55.604665,0
4164092455,0.000000,0.000000,-1623539260806.444092,55.604665,0
4204072761,0.000000,0.000000,-3378538620204.318359,55.604665,0
4244092510,0.000000,0.000000,-6089971760123.303711,55.604665,0
4284115148,0.000000,0.000000,-10583728670777.343750,55.604665,0
29123734,0.000000,0.000000,-20872973441287.257812,55.604665,0
69118969,0.000000,0.000000,-34613889918952.019531,55.604665,0
109133961,0.000000,0.000000,-72030512253566.390625,55.604665,0
149146029,0.000000,0.000000,-134140456708283.968750,55.604665,0
189147647,0.000000,0.000000,-279142443191443.562500,55.604665,0
229136934,0.000000,0.000000,-580887417320047.125000,55.604665,0
269154581,0.000000,0.000000,-1208810056444998.500000,55.604665,0
309163868,0.000000,0.000000,-2251133968255354.500000,55.604665,0
349135934,0.000000,0.000000,-3751645620334959.000000,55.604665,0
389109829,0.000000,0.000000,-6986587248241667.000000,55.604665,0
429110622,0.000000,0.000000,-11643553652990874.000000,55.604665,0
469159637,0.000000,0.000000,-24229901219219452.000000,55.604665,0
509170887,0.000000,0.000000,-40380538578120600.000000,55.604665,0
549161885,0.000000,0.000000,-67296514055939184.000000,55.604665,0
589160204,0.000000,0.000000,-140042115176552160.000000,55.604665,0
629157653,0.000000,0.000000,-208860496833530912.000000,55.604665,0
669169714,0.000000,0.000000,-434632702508878080.000000,55.604665,0
709139629,0.000000,0.000000,-648216453576325504.000000,55.604665,0
749148809,0.000000,0.000000,-936594840362303232.000000,55.604665,0
789168390,0.000000,0.000000,-1929881701163937024.000000,55.604665,0
829180395,0.000000,0.000000,-2878248826410372608.000000,55.604665,0
869165383,0.000000,0.000000,-5360084215012806656.000000,55.604665,0
909155783,0.000000,0.000000,-12464088483787085824.000000,55.604665,0
949170669,0.000000,0.000000,-23211531937999876096.000000,55.604665,0
989173750,0.000000,0.000000,-48302532337555415040.000000,55.604665,0
1029184255,0.000000,0.000000,-89952488292456497152.000000,55.604665,0
1069186367,0.000000,0.000000,-187188548859517337600.000000,55.604665,0
1109182337,0.000000,0.000000,-348596125164421578752.000000,55.604665,0
1149200678,0.000000,0.000000,-580955700780644564992.000000,55.604665,0
1189214730,0.000000,0.000000,-1081897954333233119232.000000,55.604665,0
1229192897,0.000000,0.000000,-2251398610902541402112.000000,55.604665,0
1269184320,0.000000,0.000000,-4192718209219310911488.000000,55.604665,0
1309163558,0.000000,0.000000,-9749550315072791773184.000000,55.604665,0
1349193790,0.000000,0.000000,-18156321451320570544128.000000,55.604665,0
1389224441,0.000000,0.000000,-27078556606955937333248.000000,55.604665,0
1429197962,0.000000,0.000000,-50427657024905559408640.000000,55.604665,0
1469183347,0.000000,0.000000,-93910049304410880737280.000000,55.604665,0
1509195930,0.000000,0.000000,-195424119382211861413888.000000,55.604665,0
1549211290,0.000000,0.000000,-396875574901399628021760.000000,55.604665,0
1589199825,0.000000,0.000000,-922875851235687019839488.000000,55.604665,0
1629217269,0.000000,0.000000,-1820073397294839625678848.000000,55.604665,0
1669235635,0.000000,0.000000,-3589504685222018450194432.000000,55.604665,0
1709215518,0.000000,0.000000,-8346865872790889080815616.000000,55.604665,0
1749210993,0.000000,0.000000,-14731475236884368152592384.000000,55.604665,0
