timestamp,car0speed,car1speed,car0car1TTC,car0car1distance,car0car1collision
485646637,0.000000,0.000000,inf,117.125596,0
525635791,0.332850,0.237750,205.287488,117.116563,0
565601863,0.713250,0.618150,87.950656,117.078528,0
605631927,1.093650,0.998550,55.934588,117.010061,0
645625665,1.474050,1.378950,40.982743,116.911161,0
685691793,1.854450,1.759350,32.317899,116.781828,0
725605715,2.234850,2.139750,26.660017,116.622062,0
765633465,2.615250,2.520150,22.672776,116.431863,0
805618964,2.995650,2.900550,19.709556,116.211231,0
845625482,3.376050,3.280950,17.419317,115.960168,0
885619587,3.756450,3.661350,15.594884,115.678675,0
925647780,4.136850,4.041750,14.105972,115.366748,0
965615204,4.517250,4.422150,12.867138,115.024388,0
1005607482,4.897650,4.802550,11.819588,114.651597,0
1045602827,5.278050,5.182950,10.921374,114.248373,0
1085595620,5.658450,5.563350,10.142323,113.814717,0
1125664350,6.038850,5.943750,9.459662,113.350630,0
1165613414,6.402333,6.314715,8.874422,112.856436,0
1205595325,6.732462,6.652884,8.392399,112.334188,0
1245594050,7.032297,6.960022,7.989166,111.786452,0
1285586630,7.304619,7.238976,7.647070,111.215568,0
1325594808,7.551953,7.492333,7.353406,110.623661,0
1365583526,7.776590,7.722441,7.098140,110.012660,0
1405562993,7.980615,7.931434,6.874315,109.384315,0
1445576937,8.165917,8.121250,6.676668,108.740218,0
1485580265,8.334216,8.293648,6.500229,108.081815,0
1525575709,8.487072,8.450226,6.341656,107.410420,0
1565576968,8.625901,8.592436,6.198653,106.727223,0
1605544432,8.751991,8.721597,6.068449,106.033308,0
1645600325,8.866511,8.838906,5.949037,105.329659,0
1685565730,8.970522,8.945450,5.839447,104.617168,0
1725538037,9.064989,9.042217,5.738186,103.896648,0
1765527541,9.150787,9.130105,5.643645,103.168834,0
1805543370,9.228713,9.209929,5.555448,102.434397,0
1845532801,9.299487,9.282427,5.473058,101.693943,0
1885519026,9.363768,9.348273,5.395068,100.948025,0
1925540403,9.422150,9.408077,5.321095,100.197145,0
1965549349,9.475174,9.462393,5.251211,99.441757,0
2005522576,9.523333,9.511725,5.184538,98.682276,0
2045549816,9.567073,9.556530,5.120398,97.919077,0
2085556473,9.606799,9.597223,5.059028,97.152500,0
2125545283,9.642880,9.634183,5.000358,96.382858,0
2165595882,9.675650,9.667751,4.943218,95.610431,0
2205558984,9.705413,9.698239,4.887583,94.835476,0
2245528959,9.732445,9.725929,4.833904,94.058220,0
