timestamp,car0speed,car1speed,car0car1TTC,car0car1distance,car0car1collision
2097132121,0.237750,0.237750,246.351335,117.119415,0
2137108263,0.618150,0.618150,94.721740,117.085185,0
2177164928,0.998550,0.998550,58.603622,117.020521,0
2217139367,1.378950,1.378950,42.401315,116.925425,0
2257092726,1.759350,1.759350,33.196647,116.799897,0
2297079130,2.139750,2.139750,27.257682,116.643935,0
2337076149,2.520150,2.520150,23.105722,116.457540,0
2377065744,2.900550,2.900550,20.037766,116.240712,0
2417063811,3.280950,3.280950,17.676825,115.993453,0
2457058504,3.661350,3.661350,15.802483,115.715764,0
2497052760,4.041750,4.041750,14.276998,115.407641,0
2537079916,4.422150,4.422150,13.010539,115.069085,0
2577051653,4.802550,4.802550,11.941665,114.700098,0
2617064542,5.182950,5.182950,11.026624,114.300678,0
2657063856,5.468250,5.468250,10.422094,113.981142,0
2697050892,5.943750,5.943750,9.540386,113.410543,0
2737071917,6.314715,6.314715,8.941024,112.920022,0
2777048880,6.652884,6.652884,8.447585,112.401114,0
2817129228,6.960022,6.960022,8.035684,111.856414,0
2857069415,7.238976,7.238976,7.686751,111.288286,0
2897047144,7.492333,7.492333,7.387674,110.698883,0
2937029151,7.722441,7.722441,7.128069,110.090155,0
2977065512,7.931434,7.931434,6.900635,109.463875,0
3017014718,8.121250,8.121250,6.700018,108.821654,0
3057051503,8.293648,8.293648,6.521169,108.164955,0
3097024474,8.450226,8.450226,6.360499,107.495106,0
3137061073,8.592436,8.592436,6.215693,106.813314,0
3177057586,8.721597,8.721597,6.084052,106.120676,0
3217049045,8.838906,8.838906,5.963352,105.418186,0
3257105340,8.945450,8.945450,5.852594,104.706748,0
3297009059,9.042217,9.042217,5.750426,103.987184,0
3337044269,9.130105,9.130105,5.655077,103.260239,0
3377003059,9.209929,9.209929,5.566097,102.526590,0
3417057254,9.264951,9.264951,5.503335,101.972326,0
3457019996,9.348273,9.348273,5.404578,101.041586,0
3497025501,9.408077,9.408077,5.330092,100.291297,0
3537055780,9.462393,9.462393,5.259716,99.536445,0
3577012774,9.511725,9.511725,5.192718,98.777451,0
3617021635,9.556530,9.556530,5.128252,98.014695,0
3656988729,9.597223,9.597223,5.066522,97.248520,0
3697007714,9.634183,9.634183,5.007581,96.479243,0
3737015576,9.659659,9.659659,4.964489,95.900421,0
3776996611,9.698239,9.698239,4.894513,94.932493,0
3816997180,9.725929,9.725929,4.840483,94.155512,0
3856997155,9.751078,9.751078,4.788554,93.376417,0
3896990785,9.773920,9.773920,4.737452,92.595405,0
3936983888,9.794665,9.794665,4.687052,91.812652,0
3977004927,9.813507,9.813507,4.637923,91.028317,0
4016977570,9.830620,9.830620,4.590295,90.242542,0
4056996668,9.846163,9.846163,4.543142,89.455461,0
4097053053,9.856877,9.856877,4.507969,88.864368,0
4136971344,9.873100,9.873100,4.450390,87.877855,0
4177048231,9.884745,9.884745,4.405603,87.087535,0
4216978837,9.895321,9.895321,4.360982,86.296327,0
4256989612,9.904927,9.904927,4.316517,85.504315,0
1982712,9.913651,9.913651,4.272482,84.711569,0
41976750,9.921574,9.921574,4.229460,83.918155,0
81984898,9.928771,9.928771,4.186473,83.124138,0
121974677,9.935307,9.935307,4.143417,82.329572,0
161969988,9.941243,9.941243,4.100839,81.534508,0
201976644,9.946635,9.946635,4.059024,80.738990,0
241996351,9.951532,9.951532,4.017105,79.943062,0
281910809,9.955979,9.955979,3.975086,79.146762,0
321993723,9.960019,9.960019,3.933240,78.350122,0
361962085,9.963687,9.963687,3.892181,77.553172,0
401972308,9.967020,9.967020,3.851037,76.755942,0
441955341,9.970046,9.970046,3.809563,75.958461,0
481993344,9.972132,9.972132,3.778559,75.360197,0
521965967,9.975291,9.975291,3.727641,74.362824,0
561966740,9.977558,9.977558,3.687008,73.564709,0
602011703,9.979618,9.979618,3.645996,72.766423,0
642028382,9.981488,9.981488,3.605076,71.967980,0
681961720,9.983187,9.983187,3.564692,71.169393,0
721965265,9.984729,9.984729,3.524399,70.370676,0
761950655,9.986131,9.986131,3.483710,69.571843,0
801951759,9.987403,9.987403,3.443000,68.772904,0
841967146,9.988281,9.988281,3.412743,68.173634,0
881957871,9.989356,9.989356,3.372739,67.374528,0
921960913,9.990563,9.990563,3.322207,66.375533,0
961958397,9.991220,9.991220,3.291775,65.776082,0
1001934909,9.992026,9.992026,3.251468,64.976753,0
1041886771,9.992930,9.992930,3.201525,63.977504,0
1081936835,9.993578,9.993578,3.161269,63.178046,0
1121961144,9.994168,9.994168,3.120805,62.378539,0
1161928846,9.994703,9.994703,3.080636,61.578986,0
1201928384,9.995189,9.995189,3.040812,60.779390,0
1241871260,9.995630,9.995630,3.000674,59.979758,0
1281908412,9.995935,9.995935,2.970337,59.380013,0
1321970883,9.996308,9.996308,2.930102,58.580325,0
1361903701,9.996726,9.996726,2.880361,57.580673,0
1401918891,9.997027,9.997027,2.840347,56.780925,0
1441920283,9.997299,9.997299,2.800073,55.981158,0
1481937624,9.997488,9.997488,2.769779,55.381318,0
1521931936,9.997718,9.997718,2.729820,54.581512,0
1561898232,9.997977,9.997977,2.679998,53.581727,0
1601897420,9.998162,9.998162,2.639762,52.781883,0
1641885975,9.998331,9.998331,2.599538,51.982025,0
1681897025,9.998484,9.998484,2.559652,51.182152,0
1721942121,9.998623,9.998623,2.519746,50.382268,0
1761923974,9.998750,9.998750,2.479560,49.582375,0
1801879923,9.998864,9.998864,2.439401,48.782472,0
1841903027,9.998969,9.998969,2.399555,47.982559,0
1881900246,9.999063,9.999063,2.359660,47.182638,0
1921893238,9.999149,9.999149,2.319479,46.382713,0
1961894157,9.999208,9.999208,2.289337,45.782764,0
2001898561,9.999298,9.999298,2.239448,44.782840,0
2041877819,9.999363,9.999363,2.199575,43.982894,0
2081894269,9.999421,9.999421,2.159424,43.182944,0
2121888718,9.999474,9.999474,2.119267,42.382991,0
2161847781,9.999523,9.999523,2.079372,41.583032,0
2201890618,9.999566,9.999566,2.039508,40.783069,0
2241851044,9.999606,9.999606,1.999384,39.983104,0
2281853497,9.999642,9.999642,1.959236,39.183137,0
2321849510,9.999675,9.999675,1.919316,38.383165,0
2361885953,9.999705,9.999705,1.879432,37.583189,0
2401839311,9.999732,9.999732,1.839327,36.783213,0
2441852208,9.999757,9.999757,1.799210,35.983235,0
2481883531,9.999779,9.999779,1.759305,35.183254,0
2521848455,9.999799,9.999799,1.719421,34.383272,0
2561863166,9.999818,9.999818,1.679320,33.583290,0
2601839765,9.999834,9.999834,1.639200,32.783307,0
2641848125,9.999849,9.999849,1.599271,31.983320,0
2681841483,9.999863,9.999863,1.559381,31.183332,0
2721848992,9.999876,9.999876,1.519306,30.383344,0
2761855633,9.999887,9.999887,1.479192,29.583356,0
2801804434,9.999895,9.999895,1.449208,28.983363,0
2841850693,9.999905,9.999905,1.409355,28.183372,0
2881855349,9.999916,9.999916,1.359299,27.183383,0
2921808949,9.999923,9.999923,1.319191,26.383392,0
2961819901,9.999930,9.999930,1.279222,25.583399,0
3001810967,9.999937,9.999937,1.239333,24.783405,0
3041802321,9.999943,9.999943,1.199285,23.983411,0
3081833167,9.999947,9.999947,1.169208,23.383416,0
3121823480,9.999951,9.999951,1.129189,22.583422,0
3161804202,9.999957,9.999957,1.079313,21.583427,0
3201862206,9.999961,9.999961,1.039278,20.783432,0
3241791083,9.999965,9.999965,0.999192,19.983438,0
3281804042,9.999968,9.999968,0.959197,19.183442,0
3321787806,9.999971,9.999971,0.919293,18.383445,0
3361787103,9.999973,9.999973,0.879276,17.583448,0
3401795605,9.999976,9.999976,0.839216,16.783454,0
3441808067,9.999978,9.999978,0.809176,16.183457,0
3481787409,9.999980,9.999980,0.759260,15.183460,0
3521774263,9.999982,9.999982,0.719259,14.383462,0
3561804829,9.999984,9.999984,0.679198,13.583466,0
3601789060,9.999985,9.999985,0.639178,12.783469,0
3641777797,9.999986,9.999986,0.599235,11.983470,0
3681765261,9.999988,9.999988,0.559237,11.183472,0
3721786615,9.999989,9.999989,0.529204,10.583475,0
3761765619,9.999990,9.999990,0.489174,9.783478,0
3801758585,9.524490,9.524490,0.462421,8.807254,0
3841786695,9.144090,9.144090,0.440894,8.060512,0
3881778220,8.763690,8.763690,0.419188,7.344206,0
3921782031,8.383290,8.383290,0.397294,6.658345,0
3961767283,8.002890,8.002890,0.375196,6.002932,0
4001779369,7.717590,7.717590,0.358477,5.531356,0
4041791480,7.242090,7.242090,0.330302,4.783450,0
4081758594,6.861690,6.861690,0.307467,4.219358,0
4121748820,6.481290,6.481290,0.284355,3.685676,0
4161738289,6.100890,6.100890,0.260878,3.182410,0
4201766133,5.815590,5.815590,0.242957,2.824923,0
4241766372,5.435190,5.435190,0.218568,2.374895,0
4281745659,5.054790,5.054790,0.193505,1.955305,0
26761278,4.579290,4.579290,0.160988,1.473640,0
66799771,4.293990,4.293990,0.140681,1.207490,0
106763402,3.818490,3.818490,0.105088,0.802010,0
146812094,3.533190,3.533190,0.082381,0.581606,1
186783646,3.152790,3.152790,0.049997,0.314548,1
226702129,2.772390,2.772390,0.014850,0.079636,1
266855231,2.391990,2.391990,-0.027791,0.131156,1
306745180,2.011590,2.011590,-0.076365,0.306334,1
346687030,1.631190,1.631190,-0.138686,0.451796,1
386789447,1.250790,1.250790,-0.226844,0.566980,1
426854818,0.870390,0.870390,-0.374651,0.651778,0
466858323,0.489990,0.489990,-0.720969,0.706167,0
506735385,0.210716,0.210716,-1.739501,0.732727,0
546772510,0.090617,0.090617,-4.107949,0.744149,0
586765447,0.038969,0.038969,-9.615429,0.749062,0
626762399,0.016758,0.016758,-22.422265,0.751174,0
666714878,0.007207,0.007207,-52.202680,0.752082,0
706758506,0.003099,0.003099,-121.452663,0.752473,0
746760858,0.001333,0.001333,-282.483325,0.752641,0
