timestamp,car0speed,car1speed,car0car1TTC,car0car1distance,car0car1collision
3672429887,0.047550,0.047550,1231.818970,117.125120,0
3712421494,0.427950,0.427950,136.845481,117.106104,0
3752416565,0.808350,0.808350,72.415960,117.056657,0
3792422365,1.188750,1.188750,49.207922,116.976777,0
3832423488,1.569150,1.569150,37.242338,116.866465,0
3872391509,1.949550,1.949550,29.938419,116.725720,0
3912502940,2.329950,2.329950,25.013024,116.554542,0
3952396488,2.710350,2.710350,21.464765,116.352930,0
3992392592,3.090750,3.090750,18.785231,116.120886,0
4032398417,3.471150,3.471150,16.688854,115.858412,0
4072384544,3.851550,3.851550,15.002588,115.565507,0
4112387148,4.231950,4.231950,13.615739,115.242167,0
4152425974,4.612350,4.612350,12.454475,114.888395,0
4192393587,4.992750,4.992750,11.467109,114.504192,0
4232381731,5.373150,5.373150,10.616636,114.089556,0
4272416945,5.753550,5.753550,9.876096,113.644489,0
17424442,6.133026,6.133026,9.226227,113.168998,0
57455740,6.487867,6.487867,8.682678,112.663949,0
97423510,6.810147,6.810147,8.232784,112.131835,0
137458799,7.102854,7.102854,7.854253,111.575139,0
177415494,7.368702,7.368702,7.531677,110.996117,0
217433155,7.610155,7.610155,7.253465,110.396819,0
257459388,7.829452,7.829452,7.010690,109.779105,0
297455924,8.028625,8.028625,6.797276,109.144662,0
337410987,8.209523,8.209523,6.608152,108.495028,0
377428267,8.373820,8.373820,6.438714,107.831596,0
417460182,8.523042,8.523042,6.286250,107.155632,0
457417043,8.658570,8.658570,6.148417,106.468287,0
497420373,8.781662,8.781662,6.022405,105.770604,0
537409914,8.893459,8.893459,5.906787,105.063532,0
577411145,8.994998,8.994998,5.800586,104.347933,0
617409112,9.087219,9.087219,5.701943,103.624590,0
657419180,9.170977,9.170977,5.609803,102.894213,0
697415444,9.247050,9.247050,5.523908,102.157446,0
737408056,9.316142,9.316142,5.443325,101.414877,0
777408131,9.378894,9.378894,5.366826,100.667039,0
817443061,9.435888,9.435888,5.294391,99.914414,0
857422285,9.487652,9.487652,5.225889,99.157441,0
897454424,9.534666,9.534666,5.160164,98.396521,0
937425380,9.577366,9.577366,5.097027,97.632014,0
977413364,9.616148,9.616148,5.036752,96.864251,0
1017445120,9.651371,9.651371,4.978771,96.093530,0
1057417278,9.683362,9.683362,4.922140,95.320125,0
1097422577,9.712417,9.712417,4.867191,94.544280,0
1137445785,9.738806,9.738806,4.814319,93.766216,0
1177403693,9.762774,9.762774,4.762944,92.986139,0
1217451335,9.784542,9.784542,4.712128,92.204236,0
1257450087,9.804313,9.804313,4.662298,91.420673,0
1297413140,9.822270,9.822270,4.613960,90.635600,0
1337440455,9.838579,9.838579,4.566703,89.849157,0
1377412340,9.853391,9.853391,4.519656,89.061470,0
1417402899,9.866844,9.866844,4.473213,88.272654,0
1457409766,9.879063,9.879063,4.427889,87.482811,0
1497404547,9.890160,9.890160,4.383312,86.692036,0
1537397782,9.900239,9.900239,4.338659,85.900417,0
1577408687,9.909394,9.909394,4.294340,85.108029,0
1617433243,9.917708,9.917708,4.250886,84.314941,0
1657429027,9.925259,9.925259,4.208000,83.521218,0
1697444677,9.932117,9.932117,4.164921,82.726920,0
1737431658,9.938346,9.938346,4.122036,81.932100,0
1777398689,9.944004,9.944004,4.079866,81.136803,0
1817401974,9.949142,9.949142,4.038114,80.341074,0
1857442921,9.953809,9.953809,3.996042,79.544956,0
1897448805,9.958048,9.958048,3.954042,78.748483,0
1937438242,9.961897,9.961897,3.912633,77.951684,0
1977442248,9.965394,9.965394,3.871670,77.154590,0
2017425294,9.968569,9.968569,3.830311,76.357232,0
2057436163,9.971453,9.971453,3.788868,75.559633,0
2097436586,9.974073,9.974073,3.747876,74.761812,0
2137433908,9.976452,9.976452,3.707385,73.963789,0
2177421472,9.978613,9.978613,3.666526,73.165587,0
2217427828,9.980575,9.980575,3.625491,72.367221,0
2257511206,9.982358,9.982358,3.584801,71.568704,0
2297399959,9.983977,9.983977,3.544609,70.770049,0
2337412748,9.985447,9.985447,3.504096,69.971273,0
2377437552,9.986782,9.986782,3.463323,69.172387,0
2417422203,9.987995,9.987995,3.422793,68.373397,0
2457428354,9.989097,9.989097,3.382757,67.574313,0
2497409362,9.990097,9.990097,3.342485,66.775145,0
2537396195,9.991006,9.991006,3.301909,65.975903,0
2577446433,9.991831,9.991831,3.261498,65.176591,0
2617416047,9.992581,9.992581,3.221563,64.377214,0
2657420596,9.993262,9.993262,3.181472,63.577781,0
2697391191,9.993880,9.993880,3.141026,62.778298,0
2737432001,9.994442,9.994442,3.100662,61.978768,0
2777436116,9.994952,9.994952,3.060741,61.179193,0
2817447795,9.995415,9.995415,3.020772,60.379578,0
2857410046,9.995836,9.995836,2.980437,59.579930,0
2897389377,9.996218,9.996218,2.940127,58.780250,0
2937388661,9.996565,9.996565,2.900210,57.980539,0
2977411086,9.996880,9.996880,2.860337,57.180801,0
3017426133,9.997166,9.997166,2.820086,56.381042,0
3057475222,9.997426,9.997426,2.779794,55.581262,0
3097422350,9.997663,9.997663,2.739834,54.781459,0
3137426818,9.997877,9.997877,2.700014,53.981637,0
3177426320,9.998072,9.998072,2.659838,53.181801,0
3217423942,9.998249,9.998249,2.619579,52.381950,0
3257399097,9.998409,9.998409,2.579602,51.582085,0
3297427763,9.998555,9.998555,2.539765,50.782206,0
3337438306,9.998688,9.998688,2.499625,49.982318,0
3377402391,9.998808,9.998808,2.459425,49.182419,0
3417409320,9.998918,9.998918,2.419493,48.382511,0
3457397724,9.999017,9.999017,2.379672,47.582594,0
3497396793,9.999107,9.999107,2.339541,46.782671,0
3537421949,9.999189,9.999189,2.299342,45.982743,0
3577430398,9.999264,9.999264,2.259386,45.182806,0
3617432999,9.999331,9.999331,2.219548,44.382862,0
3657422912,9.999393,9.999393,2.179438,43.582914,0
3697429518,9.999448,9.999448,2.139276,42.782962,0
3737424009,9.999499,9.999499,2.099347,41.983004,0
3777420056,9.999545,9.999545,2.059514,41.183043,0
3817420682,9.999587,9.999587,2.019411,40.383080,0
3857422724,9.999625,9.999625,1.979246,39.583115,0
3897423343,9.999659,9.999659,1.939290,38.783145,0
3937424581,9.999690,9.999690,1.899481,37.983171,0
3977401398,9.999719,9.999719,1.859412,37.183197,0
4017442829,9.999745,9.999745,1.819242,36.383221,0
4057396719,9.999768,9.999768,1.779235,35.583243,0
4097433935,9.999789,9.999789,1.739417,34.783260,0
4137408767,9.999809,9.999809,1.699385,33.983278,0
4177417961,9.999826,9.999826,1.659235,33.183295,0
4217395713,9.999842,9.999842,1.619209,32.383310,0
4257407442,9.999857,9.999857,1.579377,31.583322,0
2387216,9.999870,9.999870,1.539376,30.783334,0
42461372,9.999882,9.999882,1.499240,29.983348,0
82429776,9.999892,9.999892,1.459189,29.183359,0
122420815,9.999902,9.999902,1.419330,28.383367,0
162449231,9.999911,9.999911,1.379354,27.583376,0
202434894,9.999920,9.999920,1.339239,26.783385,0
242455758,9.999927,9.999927,1.299181,25.983393,0
282436679,9.999934,9.999934,1.259299,25.183399,0
322449902,9.999940,9.999940,1.219345,24.383405,0
362422341,9.999945,9.999945,1.179248,23.583412,0
402413166,9.999950,9.999950,1.139177,22.783420,0
442403261,9.999955,9.999955,1.099260,21.983424,0
482410773,9.999959,9.999959,1.059318,21.183428,0
522428411,9.999963,9.999963,1.019244,20.383433,0
562441281,9.999966,9.999966,0.979176,19.583438,0
602421478,9.999969,9.999969,0.939234,18.783441,0
642439576,9.999972,9.999972,0.899301,17.983444,0
682404322,9.999975,9.999975,0.859247,17.183449,0
722404723,9.999977,9.999977,0.819179,16.383454,0
762441042,9.999979,9.999979,0.779207,15.583457,0
802408138,9.999981,9.999981,0.739270,14.783459,0
842412239,9.999983,9.999983,0.699235,13.983462,0
882415138,9.619583,9.714683,0.682491,13.195353,0
922422705,9.239183,9.334283,0.669658,12.437199,0
962400539,8.858783,8.953883,0.657533,11.709476,0
1002427042,8.478383,8.573483,0.646046,11.012188,0
1042422830,8.097983,8.193083,0.635294,10.345340,0
1082428825,7.717583,7.812683,0.625400,9.708937,0
1122431919,7.337183,7.432283,0.616512,9.102979,0
1162423017,6.956783,7.051883,0.608815,8.527459,0
1202434686,6.576383,6.671483,0.602555,7.982365,0
1242412643,6.195983,6.291083,0.598066,7.467687,0
1282424014,5.815583,5.910683,0.595674,6.983427,0
1322412819,5.435183,5.530283,0.595687,6.529593,0
1362396489,5.054783,5.149883,0.598629,6.106194,0
1402400107,4.674383,4.769483,0.605227,5.713238,0
1442421222,4.293983,4.389083,0.616457,5.350729,0
1482410920,3.913583,4.008683,0.633672,5.018661,0
1522400095,3.533183,3.628283,0.658802,4.717026,0
1562428525,3.152783,3.247883,0.694683,4.445815,0
1602438136,2.772383,2.867483,0.745639,4.205025,0
1642415291,2.391983,2.487083,0.818745,3.994657,0
1682482408,2.011583,2.106683,0.926293,3.814713,0
1722437011,1.631183,1.726283,1.091672,3.665200,0
1762436843,1.250783,1.345883,1.365650,3.546118,0
1802403916,0.870383,0.965483,1.883291,3.457468,0
