x,y,speed
9.6481,5.17997,2.99933
9.64843,5.20996,2.99936
9.64888,5.23995,2.99939
9.64941,5.26994,2.99942
9.65007,5.29993,2.99945
9.65081,5.32991,2.99948
9.65157,5.3599,2.9995
9.6524,5.38988,2.99953
9.65326,5.41987,2.99955
9.65419,5.44985,2.99957
9.65516,5.47983,2.99959
9.65619,5.50981,2.99961
9.65727,5.53978,2.99963
9.6584,5.56976,2.99965
9.65958,5.59973,2.99966
9.65958,5.59973,2.99968
9.66081,5.6297,2.99968
9.66205,5.65967,2.99969
9.66325,5.68965,2.99971
9.66444,5.71962,2.99972
9.6656,5.7496,2.99974
9.66675,5.77957,2.99975
9.66787,5.80955,2.99976
9.66897,5.83952,2.99977
9.67004,5.8695,2.99978
9.67109,5.89948,2.99979
9.6721,5.92946,2.9998
9.67309,5.95945,2.99981
9.67401,5.98943,2.99982
9.67481,6.01942,2.99983
9.67481,6.01942,2.99984
9.67552,6.04941,2.99984
9.67612,6.0794,2.99985
9.67663,6.10939,2.99985
9.67663,6.10939,2.99986
9.67702,6.13939,2.99986
9.67732,6.16939,2.99987
9.6775,6.19939,2.99987
9.67759,6.22938,2.99988
9.67756,6.25938,2.99988
9.67742,6.28938,2.99989
9.67716,6.31938,2.9999
9.6768,6.34938,2.9999
9.6763,6.37937,2.9999
9.6763,6.37937,2.99991
9.67571,6.40936,2.99991
9.67498,6.43935,2.99991
9.67415,6.46934,2.99992
9.67319,6.49933,2.99992
9.67212,6.52931,2.99993
9.67092,6.55928,2.99993
9.66961,6.58925,2.99993
9.66817,6.61922,2.99994
9.66662,6.64918,2.99994
9.66493,6.67913,2.99994
9.66314,6.70907,2.99994
9.66122,6.73901,2.99995
9.65919,6.76894,2.99995
9.65702,6.79886,2.99995
9.65475,6.82878,2.99995
9.65234,6.85868,2.99996
9.64982,6.88857,2.99996
9.64717,6.91845,2.99996
9.64441,6.94833,2.99996
9.64152,6.97819,2.99996
9.63852,7.00804,2.99997
9.63539,7.03787,2.99997
9.63215,7.0677,2.99997
9.62875,7.0975,2.99997
9.62514,7.12728,2.99997
9.62514,7.12728,2.90487
9.62145,7.15658,2.90487
9.61775,7.18541,2.9094
9.61409,7.2138,2.8143
9.61046,7.24122,2.7192
9.60677,7.26768,2.6241
9.60295,7.29316,2.529
9.59896,7.31766,2.4339
9.59475,7.34114,2.3388
9.59029,7.36362,2.2437
9.58557,7.38507,2.1486
9.58056,7.40547,2.0535
9.57525,7.42481,1.9584
9.56943,7.44377,2.00792
9.56318,7.46235,1.91282
9.55679,7.47987,1.81772
9.55037,7.49637,1.72262
9.54392,7.51183,1.62752
9.53752,7.52628,1.53242
9.53119,7.53971,1.43732
9.525,7.55221,1.35414
9.51853,7.56456,1.43241
9.51182,7.57674,1.35016
9.50531,7.58819,1.28356
9.49899,7.59905,1.22963
9.49277,7.60941,1.18595
9.48633,7.61987,1.27221
9.47966,7.6304,1.22044
9.47319,7.6405,1.17851
9.46687,7.65025,1.14456
9.46065,7.65969,1.11706
9.45452,7.66889,1.0948
9.44841,7.67787,1.07677
9.44235,7.68668,1.06217
9.43629,7.69533,1.05034
9.43025,7.70387,1.04077
9.42427,7.71234,1.03301
9.41826,7.7207,1.02673
9.4122,7.72896,1.02165
9.40611,7.73714,1.01753
9.39997,7.74523,1.0142
9.39383,7.75328,1.0115
9.38769,7.76131,1.00931
9.38151,7.76928,1.00754
9.37526,7.77717,1.00611
9.36896,7.78501,1.00494
9.36229,7.79315,1.09981
9.36229,7.79315,1.19016
9.35495,7.80194,1.19016
9.34699,7.81136,1.27622
9.33848,7.8214,1.35819
9.32945,7.83207,1.43625
9.32052,7.84271,1.34115
9.31229,7.85269,1.24605
9.30474,7.86199,1.15095
9.29777,7.87054,1.05585
9.29132,7.8783,0.960755
9.28536,7.88527,0.873119
9.2798,7.89153,0.802152
9.27455,7.89721,0.744683
9.26952,7.90238,0.698144
9.26468,7.90714,0.660457
9.25996,7.91155,0.629938
9.25535,7.91565,0.605224
9.25081,7.9195,0.58521
9.24632,7.92312,0.569003
9.24187,7.92657,0.555879
9.23748,7.92988,0.545251
9.23313,7.9331,0.536644
9.22882,7.93624,0.529674
9.22454,7.93931,0.52403
9.22027,7.94232,0.51946
9.21602,7.94527,0.515758
9.21178,7.94818,0.512761
9.21178,7.94818,0.510334
9.20754,7.95104,0.510334
9.2033,7.95387,0.508368
9.19906,7.95665,0.506777
9.19481,7.9594,0.505488
9.19055,7.96211,0.504444
9.18628,7.96479,0.503599
9.182,7.96744,0.502914
9.17771,7.97005,0.50236
9.1734,7.97264,0.501911
9.16908,7.97519,0.501548
9.16475,7.97772,0.501253
9.1604,7.98021,0.501015
9.15604,7.98268,0.500822
9.15167,7.98511,0.500666
9.14728,7.98752,0.500539
9.14287,7.9899,0.500436
9.13846,7.99224,0.500353
9.13402,7.99456,0.500286
9.12957,7.99685,0.500232
9.12511,7.99911,0.500188
9.12063,8.00134,0.500152
9.11614,8.00354,0.500123
9.11164,8.00571,0.5001
9.10712,8.00786,0.500081
9.10259,8.00997,0.500065
9.09804,8.01205,0.500053
9.09348,8.0141,0.500043
9.08891,8.01613,0.500035
9.08432,8.01812,0.500028
9.07972,8.02008,0.500023
9.07511,8.02202,0.500018
9.07049,8.02392,0.500015
9.06585,8.02579,0.500012
9.0612,8.02763,0.50001
9.05654,8.02945,0.500008
9.05187,8.03123,0.500006
9.04719,8.03299,0.500005
9.04251,8.03475,0.500004
9.03782,8.03647,0.500003
9.03312,8.03819,0.500003
9.02841,8.03987,0.500002
9.0237,8.04154,0.500002
9.01898,8.04318,0.500001
9.01425,8.0448,0.500001
9.00951,8.04639,0.500001
9.00431,8.04812,0.595101
8.99821,8.05013,0.690201
8.9912,8.05244,0.785301
8.98329,8.05506,0.880401
8.9745,8.05801,0.975501
8.96482,8.06132,1.0706
8.95427,8.06497,1.16234
8.94289,8.06898,1.24972
8.93073,8.07333,1.33295
8.91784,8.07804,1.41222
8.90425,8.08309,1.48772
8.89,8.0885,1.55963
8.87515,8.09427,1.62812
8.85971,8.1004,1.69335
8.84375,8.10691,1.75548
8.82726,8.11376,1.81466
8.81028,8.12091,1.87102
8.7935,8.12806,1.77592
8.77762,8.13488,1.68082
8.7626,8.14128,1.58572
8.7484,8.14721,1.49062
8.73501,8.15262,1.3973
8.72234,8.15754,1.32174
8.71022,8.162,1.26054
8.71022,8.162,1.34325
8.69793,8.1663,1.34325
8.68484,8.17072,1.42203
8.67096,8.17527,1.49706
8.65637,8.17993,1.56853
8.64106,8.1847,1.6366
8.6251,8.18955,1.70143
8.60849,8.19447,1.76317
8.59127,8.19947,1.82198
8.57348,8.20456,1.878
8.55515,8.2097,1.93135
8.53628,8.2149,1.98216
8.51691,8.22011,2.03056
8.49705,8.22536,2.07666
8.47675,8.23066,2.12056
8.456,8.23598,2.16238
8.43484,8.24131,2.20221
8.41328,8.24663,2.24014
8.39133,8.25196,2.27628
8.36903,8.25732,2.31069
8.34638,8.26267,2.34347
8.32341,8.26803,2.37468
8.30012,8.27336,2.40442
8.27652,8.27867,2.43274
8.25263,8.28393,2.45971
8.22846,8.28915,2.4854
8.20402,8.2943,2.50987
8.17933,8.2994,2.53318
8.15438,8.30441,2.55537
8.12921,8.30936,2.57652
8.1038,8.3142,2.59665
8.07818,8.319,2.61583
8.05237,8.32377,2.6341
8.02637,8.32849,2.6515
8.00018,8.33318,2.66807
7.97383,8.3378,2.68385
7.94731,8.34237,2.69888
7.92062,8.34688,2.7132
7.89379,8.35132,2.72684
7.86681,8.35569,2.73983
7.83969,8.36,2.7522
7.81243,8.36423,2.76398
7.78505,8.36839,2.77521
7.75754,8.37246,2.78589
7.72993,8.37648,2.79608
7.70221,8.38051,2.80577
7.67439,8.3845,2.81501
7.64648,8.38848,2.8238
7.61847,8.39243,2.83218
7.59038,8.39636,2.84016
7.56221,8.40024,2.84776
7.53396,8.40411,2.855
7.50563,8.40794,2.8619
7.50563,8.40794,2.86846
7.47724,8.41175,2.86846
7.44877,8.41552,2.87472
7.42024,8.41927,2.88067
7.39164,8.42298,2.88635
7.36299,8.42667,2.89175
7.33428,8.43032,2.8969
7.30551,8.43395,2.9018
7.27669,8.43754,2.90647
7.24783,8.4411,2.91092
7.21891,8.44463,2.91515
7.18995,8.44813,2.91919
7.16094,8.45159,2.92303
7.1319,8.45503,2.92669
7.10281,8.45842,2.93018
7.07369,8.46179,2.9335
7.04452,8.46511,2.93666
7.01533,8.46842,2.93967
6.9861,8.47167,2.94254
6.95684,8.47491,2.94527
6.92754,8.47809,2.94787
6.89822,8.48126,2.95035
6.86887,8.48437,2.95271
6.8395,8.48747,2.95496
6.81009,8.49051,2.9571
6.78067,8.49353,2.95914
6.75122,8.4965,2.96109
6.72174,8.49945,2.96294
6.69225,8.50235,2.9647
6.66273,8.50522,2.96638
6.63319,8.50805,2.96798
6.60364,8.51084,2.9695
6.57406,8.51359,2.97095
6.54447,8.51632,2.97233
6.51486,8.51899,2.97365
6.48524,8.52164,2.9749
6.45559,8.52421,2.97609
6.42593,8.52666,2.97723
6.39625,8.52904,2.97831
6.36655,8.53141,2.97934
6.33684,8.53372,2.98033
6.30712,8.53601,2.98126
6.27739,8.53824,2.98215
6.24765,8.54045,2.983
6.21789,8.5426,2.98381
6.18812,8.54473,2.98458
6.15835,8.54679,2.98531
6.12856,8.54883,2.98601
6.09876,8.55082,2.98668
6.06896,8.55277,2.98731
6.03914,8.55468,2.98791
6.00932,8.55655,2.98849
5.97949,8.55837,2.98904
5.94965,8.56016,2.98956
5.9198,8.5619,2.99005
5.88994,8.56362,2.99053
5.86008,8.56527,2.99098
5.83022,8.56691,2.99141
5.80034,8.56848,2.99181
5.77046,8.57003,2.9922
5.74058,8.57153,2.99257
5.71068,8.573,2.99293
5.68079,8.57442,2.99326
5.65088,8.57581,2.99358
5.62098,8.57715,2.99389
5.59107,8.57846,2.99418
5.56115,8.57971,2.99446
5.53123,8.58094,2.99472
5.5013,8.58212,2.99497
5.47137,8.58327,2.99521
5.44144,8.58436,2.99544
5.4115,8.58543,2.99565
5.38156,8.58645,2.99586
5.35162,8.58744,2.99606
5.32167,8.58837,2.99625
5.29172,8.58929,2.99642
5.26177,8.5902,2.99659
5.26177,8.5902,2.99676
5.23182,8.59104,2.99676
5.20186,8.59186,2.99691
5.1719,8.59263,2.99706
5.14194,8.59339,2.9972
5.11198,8.5942,2.99733
5.08202,8.59503,2.99746
5.05205,8.59589,2.99758
5.02209,8.59675,2.99769
4.99212,8.5976,2.9978
4.96216,8.59845,2.99791
4.93219,8.59927,2.99801
4.90222,8.60005,2.9981
4.87225,8.60082,2.99819
4.84227,8.60157,2.99828
4.8123,8.60228,2.99836
4.78232,8.60297,2.99844
4.75234,8.60361,2.99851
4.72237,8.60424,2.99858
4.69239,8.60487,2.99865
4.6624,8.60544,2.99871
4.63242,8.606,2.99878
4.60244,8.60656,2.99883
4.57246,8.60713,2.99889
4.54247,8.60775,2.99894
4.51249,8.60837,2.99899
4.48251,8.60898,2.99904
4.45252,8.60959,2.99909
4.42254,8.6102,2.99913
4.39255,8.61087,2.99917
4.36257,8.61153,2.99921
4.33258,8.6122,2.99925
4.3026,8.61286,2.99928
4.27261,8.61352,2.99932
4.24263,8.61417,2.99935
4.21264,8.61477,2.99938
4.18265,8.61535,2.99941
4.15266,8.61588,2.99944
4.12267,8.6164,2.99947
4.09268,8.61688,2.99949
4.06269,8.61733,2.99951
4.0327,8.61774,2.99954
4.0027,8.61815,2.99956
3.97271,8.61855,2.99958
3.94272,8.61896,2.9996
3.91272,8.61942,2.99962
3.88273,8.61989,2.99964
3.85274,8.62041,2.99966
3.82275,8.62094,2.99967
3.79276,8.62151,2.99969
3.76276,8.62208,2.9997
3.73277,8.62265,2.99972
3.70278,8.62321,2.99973
3.67279,8.62371,2.99974
3.64279,8.6242,2.99975
3.6128,8.62464,2.99977
3.58281,8.62507,2.99978
3.55281,8.62546,2.99979
3.52281,8.62582,2.9998
3.49282,8.62614,2.99981
3.46282,8.62646,2.99982
3.43283,8.62676,2.99983
3.40283,8.62701,2.99983
3.37283,8.62726,2.99984
3.34283,8.6275,2.99985
3.31284,8.62774,2.99986
3.28284,8.62797,2.99986
3.25284,8.6282,2.99987
3.22284,8.62844,2.99988
3.19284,8.62872,2.99988
3.16285,8.62902,2.99989
3.13285,8.62935,2.99989
3.10285,8.62971,2.9999
3.07286,8.63011,2.9999
3.04286,8.63051,2.99991
3.01286,8.63091,2.99991
2.98287,8.63129,2.99992
2.95287,8.63163,2.99992
2.92287,8.63195,2.99992
2.89287,8.63223,2.99993
2.86288,8.63249,2.99993
2.83288,8.63271,2.99993
2.80288,8.63291,2.99994
2.77288,8.63307,2.99994
2.74288,8.63322,2.99994
2.71288,8.63337,2.99995
2.68288,8.63354,2.99995
2.65288,8.63375,2.99995
2.62289,8.63396,2.99995
2.59289,8.63417,2.99996
2.56289,8.63438,2.99996
2.53289,8.63464,2.99996
2.50289,8.63491,2.99996
2.47289,8.63518,2.99996
2.4429,8.6355,2.99997
2.4129,8.63582,2.99997
2.3829,8.63613,2.99997
2.3529,8.63639,2.99997
2.3229,8.63664,2.99997
2.2929,8.63683,2.99997
2.2629,8.63702,2.99997
2.2329,8.63715,2.99998
2.2029,8.63729,2.99998
2.17291,8.63743,2.99998
2.14291,8.63758,2.99998
2.11291,8.63778,2.99998
2.08291,8.63798,2.99998
2.05291,8.63818,2.99998
2.02291,8.63839,2.99998
1.99291,8.63865,2.99998
1.96291,8.63891,2.99998
1.93291,8.63917,2.99998
1.90292,8.63949,2.99999
1.87292,8.63981,2.99999
1.84292,8.64013,2.99999
1.81292,8.64044,2.99999
1.78292,8.6407,2.99999
1.75292,8.64094,2.99999
1.72292,8.64114,2.99999
1.69292,8.64133,2.99999
1.66292,8.64147,2.99999
1.63293,8.64159,2.99999
1.60293,8.64167,2.99999
1.57293,8.64173,2.99999
1.54293,8.64174,2.99999
1.51293,8.64174,2.99999
1.48293,8.64174,2.99999
1.45293,8.64174,2.99999
1.42293,8.64175,2.99999
1.39293,8.64181,2.99999
1.36293,8.64187,2.99999
1.33293,8.64198,2.99999
1.30293,8.6421,2.99999
1.27293,8.64226,2.99999
1.24293,8.64244,3
1.21293,8.64267,3
1.18293,8.64291,3
1.15293,8.6432,3
1.12293,8.6435,3
1.09293,8.64378,3
1.06294,8.64402,3
1.03294,8.64424,3
1.00294,8.64442,3
0.972937,8.64459,3
0.942937,8.64471,3
0.912938,8.64482,3
0.882938,8.64489,3
0.852938,8.64495,3
0.822938,8.64501,3
0.792938,8.64501,3
0.762938,8.64499,3
0.732938,8.64492,3
0.702938,8.64485,3
0.672938,8.64477,3
0.642938,8.6447,3
0.612938,8.64467,3
0.582938,8.64466,3
0.552938,8.6447,3
0.522938,8.64474,3
0.492939,8.64483,3
0.462939,8.64493,3
0.432939,8.64507,3
0.40294,8.64524,3
0.37294,8.64545,3
0.342941,8.64567,3
0.312942,8.64588,3
0.282943,8.64609,3
0.252943,8.64625,3
0.222943,8.6464,3
0.192944,8.6465,3
0.162944,8.6466,3
0.132944,8.64665,3
0.102944,8.64668,3
0.0729439,8.64667,3
0.0429439,8.64665,3
0.012944,8.64664,3
-0.017056,8.64663,3
-0.047056,8.64663,3
-0.077056,8.64667,3
-0.107056,8.64673,3
-0.137056,8.64683,3
-0.167056,8.64695,3
-0.197055,8.64711,3
-0.227055,8.64728,3
-0.257054,8.6475,3
-0.287053,8.64772,3
-0.317053,8.64788,3
-0.347052,8.64802,3
-0.377052,8.64813,3
-0.407052,8.64823,3
-0.437052,8.64832,3
-0.467052,8.64837,3
-0.497052,8.6484,3
-0.527052,8.64839,3
-0.557052,8.64835,3
-0.587051,8.64827,3
-0.617051,8.64819,3
-0.647051,8.6481,3
-0.677051,8.64802,3
-0.707051,8.64794,3
-0.737051,8.64791,3
-0.767051,8.64789,3
-0.797051,8.64791,3
-0.827051,8.64795,3
-0.857051,8.64803,3
-0.887051,8.64813,3
-0.91705,8.64827,3
-0.94705,8.64842,3
-0.97705,8.64856,3
-1.00705,8.64871,3
-1.03705,8.64886,3
-1.06705,8.649,3
-1.09705,8.64909,3
-1.12705,8.64917,3
-1.15705,8.64921,3
-1.18705,8.64923,3
-1.21705,8.64921,3
-1.24705,8.64917,3
-1.27705,8.64908,3
-1.30705,8.64899,3
-1.33705,8.64892,3
-1.36705,8.64889,3
-1.39705,8.64887,3
-1.42705,8.64885,3
-1.45705,8.64888,3
-1.48705,8.6489,3
-1.51705,8.64893,3
-1.54705,8.64896,3
-1.57705,8.64904,3
-1.60705,8.64914,3
-1.63705,8.64928,3
-1.66705,8.64943,3
-1.69705,8.64958,3
-1.72705,8.64974,3
-1.75705,8.64988,3
-1.78705,8.64997,3
-1.81705,8.65005,3
-1.84705,8.65009,3
-1.87705,8.65011,3
-1.90705,8.65008,3
-1.93705,8.65004,3
-1.96705,8.64996,3
-1.99705,8.64988,3
-2.02705,8.64985,3
-2.05705,8.64985,3
-2.08704,8.64988,3
-2.11704,8.64993,3
-2.14704,8.65002,3
-2.17704,8.65012,3
-2.20704,8.65021,3
-2.23704,8.65029,3
-2.26704,8.65036,3
-2.29704,8.65039,3
-2.32704,8.65041,3
-2.35704,8.65045,3
-2.38704,8.65054,3
-2.41704,8.65064,3
-2.44704,8.65072,3
-2.47704,8.65076,3
-2.50704,8.65077,3
-2.53704,8.65074,3
-2.56704,8.6507,3
-2.59704,8.65067,3
-2.62704,8.65065,3
-2.65704,8.65068,3
-2.68704,8.65072,3
-2.71704,8.65075,3
-2.74704,8.65078,3
-2.77704,8.65082,3
-2.80704,8.65091,3
-2.83704,8.651,3
-2.86704,8.6511,3
-2.89704,8.65126,3
-2.92704,8.6514,3
-2.95704,8.6515,3
-2.98704,8.65157,3
-3.01704,8.6516,3
-3.04704,8.65163,3
-3.07704,8.65165,3
-3.10704,8.65163,3
-3.13704,8.65159,3
-3.16704,8.6515,3
-3.19704,8.6514,3
-3.22704,8.65132,3
-3.25704,8.65129,3
-3.28704,8.65127,3
-3.31704,8.6513,3
-3.34704,8.65134,3
-3.37704,8.65143,3
-3.40704,8.65151,3
-3.43704,8.6516,3
-3.46704,8.65168,3
-3.49704,8.65175,3
